Date,Nifty 50 Open,Nifty 50 High,Nifty 50 Low,Nifty 50 Close,Nifty 50 Shares Traded,Nifty 50 Turnover (Rs. Cr),Nifty 50 P/E,Nifty 50 P/B,Nifty 50 Div Ratio,Bond Price,Bond Open,Bond High,Bond Low,Bond Change %,GOLD Traded,GOLD  Value (Lacs),OIL Traded ,Oil Value (Lacs),INR-USD Conversion
15-Jun-17,9934.15,9937,9880.2,9898.15,268151773,12727.56,25.07,3.64,1.21,6.481,6.452,6.481,6.452,0.0015,10613,305576.45,120913,348107.5,64.5645
16-Jun-17,9916.85,9941.55,9888.05,9911.2,339242393,15349.82,24.61,3.59,1.13,6.489,6.493,6.493,6.489,0.0012,6750,193985.43,93925,271092.62,64.393
19-Jun-17,9950.15,9993.6,9936.45,9977.55,220564724,10312.23,25.03,3.61,1.13,6.467,6.477,6.477,6.467,-0.0034,7760,221891.73,140487,405680.77,64.4906
20-Jun-17,9992.7,10000.65,9964.65,9976.1,256841178,11157.87,25.03,3.61,1.13,6.446,6.468,6.468,6.446,-0.0032,8463,241511.87,160550,454588.19,64.6418
21-Jun-17,9971.5,9973.65,9933.25,9958.95,243522396,10838.93,24.82,3.61,1.13,6.428,6.423,6.428,6.423,-0.0028,8533,243769.74,228522,641737.11,64.5522
22-Jun-17,9968.85,10020.35,9930.2,9944.7,299298695,13320.82,24.95,3.6,1.13,6.453,6.442,6.453,6.442,0.0039,7437,213333.86,145698,404389.9,64.595
23-Jun-17,9959,9963,9861.35,9876.9,273899651,11551.84,24.79,3.57,1.14,6.46,6.455,6.46,6.455,0.0011,7271,209006.64,124948,347188.12,64.4744
27-Jun-17,9896.55,9914.6,9766.25,9810.4,306365736,13781.92,24.62,3.55,1.14,6.463,6.458,6.463,6.458,0.0005,9795,279880.64,126801,360688.78,64.5262
28-Jun-17,9816.75,9825.35,9773.75,9797.05,273521698,12118.45,24.59,3.54,1.15,6.5,6.489,6.5,6.489,0.0057,10094,289115.67,160100,459841.98,64.5216
29-Jun-17,9829.75,9880.05,9799.2,9809.05,402853728,17213.76,24.62,3.55,1.14,6.505,6.494,6.505,6.494,0.0008,10873,310307.61,131410,384214.45,64.8005
30-Jun-17,9783.65,9849.85,9752.75,9835.4,280200626,11731.46,24.68,3.56,1.14,6.511,6.515,6.515,6.511,0.0009,9311,265208.41,112451,331068.49,64.6254
3-Jul-17,9898.9,9946.45,9857.5,9936.9,315533782,11724.97,24.94,3.59,1.13,6.559,6.592,6.592,6.559,0.0074,13498,381445.3,125990,380147.69,64.8591
4-Jul-17,9969.25,9974.75,9915.45,9933.1,252333092,10821.6,24.93,3.59,1.13,6.549,6.56,6.56,6.549,-0.0015,8083,227448.65,97614,298270.01,64.7756
5-Jul-17,9940.4,9972.65,9930,9966.45,227561538,10223.64,25.01,3.6,1.13,6.55,6.539,6.55,6.539,0.0002,12094,339911.01,195830,587071.33,64.8015
6-Jul-17,9985.7,10032.5,9973.85,10005.25,265866924,10600.01,25.11,3.62,1.12,6.539,6.517,6.539,6.517,-0.0017,8688,244433.01,185964,553703.54,64.7251
7-Jul-17,10001.4,10015.6,9972.15,9997.75,253103215,11577.08,25.09,3.61,1.13,6.532,6.532,6.532,6.532,-0.0011,14101,393871.4,214126,615899.18,64.5904
10-Jul-17,10049.1,10112.6,9974.2,10103.35,75715079,2762.63,25.36,3.65,1.11,6.47,6.496,6.496,6.47,-0.0095,11316,313521.39,177856,508357.76,64.4689
11-Jul-17,10129.5,10157.6,10099.35,10106,320692153,13253.92,25.36,3.65,1.11,6.487,6.478,6.487,6.478,0.0026,9166,254416.06,213841,615279.35,64.5503
12-Jul-17,10127.75,10155.35,10112.35,10146.6,243982910,10898.27,25.47,3.67,1.11,6.46,6.455,6.46,6.455,-0.0042,9534,265977.79,227043,671119.34,64.3679
13-Jul-17,10188,10230.55,10186.25,10225.9,283678494,13275.75,25.66,3.7,1.1,6.455,6.451,6.455,6.451,-0.0008,7770,216649.07,199243,586112.24,64.4583
14-Jul-17,10246.95,10246.95,10177.05,10221.7,265115737,11803.98,25.62,3.7,1.1,6.463,6.471,6.471,6.463,0.0012,10589,295663.71,200523,598347.09,64.2694
17-Jul-17,10242.25,10261.2,10225.15,10249.8,263589938,11056.86,25.67,3.71,1.1,6.455,6.463,6.463,6.455,-0.0012,9089,255261.43,171391,513186.21,64.3617
18-Jul-17,10173.9,10224.3,10138.1,10162.15,419714010,16079.63,25.58,3.6,1.09,6.456,6.457,6.457,6.456,0.0002,9521,268629.78,184250,549652.53,64.3186
19-Jul-17,10193.45,10251.25,10189.55,10246.7,341370104,14769.81,25.79,3.58,1.04,6.449,6.448,6.449,6.448,-0.0011,8608,242943.33,201157,606008.56,64.2809
20-Jul-17,10265.6,10267.55,10207.9,10217.4,277557981,12317.98,25.72,3.57,1.04,6.45,6.448,6.45,6.448,0.0002,11097,313442.95,147765,451679.41,64.335
21-Jul-17,10243.6,10266.1,10176,10258.1,340997593,15410.31,25.82,3.58,1.04,6.436,6.438,6.438,6.436,-0.0022,8295,235782.01,161162,483559.27,64.4835
24-Jul-17,10277.95,10319.75,10261.95,10304.45,289836253,13714.35,25.94,3.6,1.03,6.414,6.408,6.414,6.408,-0.0034,7621,217654.08,171743,510964.63,64.3781
25-Jul-17,10346.25,10346.9,10291.05,10307.3,333107839,13959.09,25.95,3.6,1.03,6.431,6.429,6.431,6.429,0.0027,9860,280971.1,153947,469553.72,64.4555
26-Jul-17,10326.65,10363.45,10310.35,10357.65,319230601,14618.3,26.05,3.62,1.03,6.444,6.439,6.444,6.439,0.002,8620,244524.41,170144,531811.54,64.3448
27-Jul-17,10398.65,10447.15,10334.55,10348.7,465103837,23196.23,26.02,3.62,1.03,6.44,6.424,6.44,6.424,-0.0006,11768,335965.53,168437,528350.02,64.1921
28-Jul-17,10323.4,10365.1,10282.8,10353.7,320536243,15589.01,26.04,3.54,0.99,6.463,6.441,6.463,6.441,0.0036,11988,342862.25,117452,372720.76,64.1261
31-Jul-17,10376.75,10426.4,10360,10417.8,369463201,17261.88,26.18,3.56,0.99,6.466,6.451,6.466,6.451,0.0005,15685,449584.26,130922,417392.57,64.2053
1-Aug-17,10442.65,10459.4,10407.75,10447.65,325861170,15956.64,26.29,3.57,0.99,6.443,6.444,6.444,6.443,-0.0036,11609,333293.31,190975,607105.75,64.0906
2-Aug-17,10470.25,10472.15,10383.7,10410.3,281749205,12509.71,26.17,3.56,0.99,6.467,6.447,6.467,6.447,0.0037,11639,332740.78,192622,603319.79,63.6458
3-Aug-17,10411.9,10411.9,10338,10354.45,335896464,15282.94,26.09,3.54,0.99,6.431,6.445,6.445,6.431,-0.0056,8443,240434.77,164764,520845.58,63.699
4-Aug-17,10348.2,10431.65,10329.95,10419.85,308697822,14567.29,26.22,3.61,0.99,6.441,6.433,6.441,6.433,0.0016,9943,283324.13,174955,547003.45,63.7535
7-Aug-17,10431.15,10456.85,10418.3,10434.15,238748948,11269.42,26.35,3.62,0.99,6.459,6.449,6.459,6.449,0.0028,5427,154189.5,164557,515786.75,63.8459
8-Aug-17,10447.25,10461.75,10309.1,10344.7,353193491,14620.06,26.15,3.58,1,6.459,6.457,6.459,6.457,0,8723,247994.9,167137,526052.52,63.7131
9-Aug-17,10325.75,10330.55,10236.6,10254.55,279660913,12335.64,25.91,3.55,1.01,6.467,6.458,6.467,6.458,0.0012,10851,311579.51,168883,532645.78,63.9
10-Aug-17,10215.65,10229,10078.05,10133.85,416867735,16569.99,25.58,3.51,1.02,6.496,6.472,6.496,6.472,0.0045,11656,338768.63,217683,691526.84,64.1504
11-Aug-17,10017.7,10107.4,10007.95,10037.15,455933248,18124.17,25.35,3.47,1.02,6.506,6.489,6.506,6.489,0.0015,11298,329970.31,163455,507528.48,64.0802
14-Aug-17,10089.2,10167.5,10086.05,10144.2,313040058,12664.6,25.62,3.51,1.01,6.52,6.508,6.52,6.508,0.0022,7869,228889.39,168267,523772.27,64.1827
16-Aug-17,10180,10256.95,10123.95,10249.95,335724503,14127.33,25.89,3.54,1,6.534,6.53,6.534,6.53,0.0021,9938,287095.15,161266,492603.07,64.0105
17-Aug-17,10298.85,10300.6,10234.7,10255,319654650,13045.96,25.9,3.55,1,#N/A,#N/A,#N/A,#N/A,#N/A,9414,274470.91,128239,385352.89,64.1959
18-Aug-17,10212.6,10212.6,10135.45,10193.2,361541288,18550.56,25.77,3.52,1,6.513,6.508,6.513,6.508,-0.0032,13666,400077.69,167348,510723.82,64.075
21-Aug-17,10221.65,10240.9,10080.25,10095.15,305232356,14430.12,25.72,3.48,1.01,6.512,6.51,6.512,6.51,-0.0002,10029,292694.43,178648,552023.99,64.1715
22-Aug-17,10157,10174.55,10083.45,10096.55,303891438,12963.75,25.94,3.49,1.01,6.535,6.514,6.535,6.514,0.0035,10171,296277.01,168054,516561.91,64.0717
23-Aug-17,10138.5,10199.65,10118.95,10193.8,285544677,13294.01,26.17,3.52,1,6.535,6.531,6.535,6.531,0,8411,245137.23,138552,427061.57,64.0127
24-Aug-17,10223.45,10232.55,10194.45,10211.6,291134438,13660.44,26.21,3.52,0.98,6.538,6.536,6.538,6.536,0.0005,7768,226114.82,151572,465714.02,64.0398
28-Aug-17,10260.25,10289.85,10239.65,10275.95,283120031,13295.89,26.38,3.54,0.98,6.57,6.564,6.57,6.564,0.0049,11075,324782.73,160179,481945.01,63.7917
29-Aug-17,10251.2,10251.6,10141.85,10156.5,283988825,11453.74,26.07,3.5,0.99,6.535,6.57,6.57,6.535,-0.0053,13460,401013.47,180333,536826.45,64.0097
30-Aug-17,10223.7,10279.85,10216.9,10258.05,254667774,10787.89,26.33,3.53,0.98,6.536,6.543,6.543,6.536,0.0002,10691,315943.63,147810,438497.07,63.9899
31-Aug-17,10279.75,10293.4,10229.6,10286.55,493425152,18992.14,26.4,3.54,0.98,6.526,6.544,6.544,6.526,-0.0015,10687,316062.03,168977,506531.63,63.9284
1-Sep-17,10310.5,10361.2,10284.3,10352.4,284099252,12838.8,26.77,3.57,0.97,6.485,6.486,6.486,6.485,-0.0063,9936,295891.89,151978,457552.01,63.8045
4-Sep-17,10361.8,10365.3,10226.9,10289.65,266875659,11355.97,26.6,3.55,0.98,6.496,6.516,6.516,6.496,0.0017,9148,275707.28,83279,253431.6,64.049
5-Sep-17,10314,10343.25,10279.35,10333.05,227370743,10336.15,26.76,3.56,0.97,6.503,6.501,6.503,6.501,0.0011,12450,375103.48,152350,472467.27,64.1168
6-Sep-17,10278.35,10319.25,10260.9,10303.85,263048755,12497.16,26.68,3.55,0.97,6.505,6.489,6.505,6.489,0.0003,9282,280299.44,137789,434021.4,64.0603
7-Sep-17,10339.15,10358.7,10311.55,10327.85,289667075,13055.77,26.73,3.56,0.97,6.518,6.521,6.521,6.518,0.002,11130,336147.59,159435,500740.41,63.96
8-Sep-17,10358.3,10363.2,10297.55,10320.1,274429264,12294.17,26.71,3.54,0.98,6.544,6.514,6.544,6.514,0.004,11029,334824.15,134280,417325,63.942
11-Sep-17,10361.45,10418.55,10351.4,10394.8,267457874,12520.46,26.92,3.56,0.97,6.562,6.55,6.562,6.55,0.0028,8027,240962,156709,478358.95,63.9723
12-Sep-17,10447.35,10489.9,10418.15,10485.85,301210314,13798.46,27.08,3.58,0.96,6.557,6.566,6.566,6.557,-0.0008,8572,256205.13,156164,481898.77,63.9929
13-Sep-17,10494.85,10530.5,10451.55,10468.1,368114753,15259.75,27.04,3.58,0.96,6.586,6.578,6.586,6.578,0.0044,10011,299826.53,163074,510077.47,64.1146
14-Sep-17,10499.5,10523.65,10458.7,10480.2,389045236,15469,27.07,3.58,0.96,6.59,6.589,6.59,6.589,0.0006,11461,342541.99,144035,461205.3,64.1432
15-Sep-17,10454.9,10504.75,10428.9,10475.05,407648532,18057.74,27.06,3.57,0.97,6.6,6.597,6.6,6.597,0.0015,9999,299265.79,136133,435005.95,64.1569
18-Sep-17,10526.6,10559.2,10524.95,10540.5,245302066,11127.8,27.23,3.6,0.97,6.611,6.603,6.611,6.603,0.0017,9783,290224.65,169729,542568.22,64.2495
19-Sep-17,10563.35,10566.95,10517.75,10540.1,288905215,12230.25,27.22,3.6,0.97,6.594,6.607,6.607,6.594,-0.0026,9108,269781.93,168863,543494.79,64.2956
20-Sep-17,10556,10565.05,10523.55,10529.85,329208076,14412.28,27.2,3.59,0.97,6.579,6.591,6.591,6.579,-0.0023,8487,252520.9,155078,505975.34,64.277
21-Sep-17,10529.95,10547.45,10434.4,10501.9,310876414,15763.17,27.13,3.58,0.97,6.676,6.641,6.676,6.641,0.0147,12342,364552.18,141592,465195.61,64.8151
22-Sep-17,10472.35,10472.95,10308.1,10320.95,352463271,16131.07,26.68,3.52,0.99,6.668,6.679,6.679,6.668,-0.0012,9149,271232.41,109374,359857.24,64.7594
25-Sep-17,10319.45,10319.45,10159.65,10219.7,350852051,15360.9,26.42,3.49,1,6.619,6.642,6.642,6.619,-0.0073,11159,332354.41,132415,443131.12,65.2751
26-Sep-17,10222.85,10248.2,10156.4,10222.5,303041986,13227.56,26.43,3.49,1,6.67,6.659,6.67,6.659,0.0077,12410,372488.38,146658,499870.1,65.3547
27-Sep-17,10274.7,10274.7,10052.05,10074.05,333202369,14561.84,26.04,3.44,1.01,6.667,6.663,6.667,6.663,-0.0004,10798,321784.81,147481,505122.43,65.5349
28-Sep-17,10080.6,10129.1,10020.55,10107.9,574159907,25681.99,26.13,3.45,1.01,6.639,6.666,6.666,6.639,-0.0042,10665,316112.74,177472,607603.43,65.3726
29-Sep-17,10154.8,10210.35,10128.15,10143.9,334697879,14581.22,26.32,3.33,1.17,6.667,6.618,6.667,6.618,0.0042,13837,410464.6,148829,502200.66,65.289
3-Oct-17,10252.9,10255.75,10194.7,10221.75,294966980,12881.11,26.52,3.36,1.16,6.648,6.643,6.648,6.643,-0.0028,6017,177479.13,133385,442122.06,65.4611
4-Oct-17,10247.15,10298.25,10213.1,10274.05,259217108,11232.37,26.66,3.37,1.15,6.703,6.632,6.703,6.632,0.0083,7574,223250.98,142166,466499.87,65.024
5-Oct-17,10289,10312.9,10247.95,10255.55,234335022,10122.4,26.61,3.37,1.15,6.729,6.734,6.734,6.729,0.0039,5962,175480.93,140019,461215.79,65.2076
6-Oct-17,10277.85,10356.05,10276.5,10347.65,298764769,12537.51,26.85,3.39,1.14,6.76,6.746,6.76,6.746,0.0046,10487,308628.5,151039,493611.3,65.4004
9-Oct-17,10360.3,10390.8,10331.1,10357.95,231109060,9664.58,26.87,3.4,1.14,6.779,6.757,6.779,6.757,0.0028,5965,177242.79,109923,356364.46,65.4238
10-Oct-17,10386.3,10409,10375.4,10392,239265679,10750.84,26.96,3.41,1.14,6.74,6.769,6.769,6.74,-0.0058,7185,214199.42,135892,447200.43,65.2575
11-Oct-17,10421.65,10447.15,10319.45,10353.9,317262926,13642.54,26.86,3.4,1.14,6.74,6.756,6.756,6.74,0,6223,185284.22,133172,444019.4,65.1724
12-Oct-17,10381.85,10477.35,10344.3,10469.3,306321374,13449.36,27.16,3.43,1.13,6.754,6.74,6.754,6.74,0.0021,7007,209031.74,159363,525319.3,65.0575
13-Oct-17,10500.5,10558.3,10496.8,10534.6,350413539,15181.63,27.33,3.45,1.12,6.736,6.732,6.736,6.732,-0.0027,8319,247993.03,146603,487999.16,64.6662
16-Oct-17,10575.45,10611.6,10539.55,10595.15,329478569,14548.07,27.46,3.44,1.11,6.734,6.736,6.736,6.734,-0.0003,6451,192938.11,123166,414853.03,64.7022
17-Oct-17,10593.1,10618.7,10575.95,10605.8,337577010,13510.37,27.45,3.45,1.11,6.765,6.752,6.765,6.752,0.0046,7966,236457.12,137374,462550.03,64.9361
18-Oct-17,10585.35,10608.7,10545.6,10582.35,384106306,16178.66,27.38,3.44,1.11,6.762,6.765,6.765,6.762,-0.0004,4961,146801.41,123911,420355.13,65.0665
19-Oct-17,10585.95,10587.35,10491.15,10517.3,55056099,2186.57,27.21,3.42,1.12,#N/A,#N/A,#N/A,#N/A,#N/A,1682,49894,16606,55727.27,64.8921
23-Oct-17,10545.2,10590.65,10496.85,10557.95,389435188,15733.06,27.3,3.43,1.12,6.801,6.788,6.801,6.788,0.0058,6913,203720.75,114718,388977.08,65.0196
24-Oct-17,10593.25,10607.15,10550.25,10574.75,360424245,14566.34,27.34,3.44,1.12,6.781,6.785,6.785,6.781,-0.0029,6576,194139.21,151955,517250.96,65.0894
25-Oct-17,10688.95,10707.85,10611.35,10672,1064011141,34878.42,27.56,3.47,1.11,6.812,6.801,6.812,6.801,0.0046,561,16655.06,132724,451109.13,64.8475
26-Oct-17,10672,10732.15,10652.65,10720.45,864551875,31405.23,27.67,3.48,1.1,6.798,6.804,6.804,6.798,-0.0021,8496,249440.18,98365,334275.01,64.9924
27-Oct-17,10741.8,10752.4,10702.05,10714,575939819,21522.52,27.64,3.48,1.1,6.808,6.828,6.828,6.808,0.0015,7547,220867.59,124903,432399.55,64.886
30-Oct-17,10747.95,10786.2,10739.65,10767.85,421348973,17116.74,27.8,3.5,1.09,6.885,6.833,6.885,6.833,0.0113,6112,179086.08,119425,419495.96,64.8382
31-Oct-17,10774.45,10776.8,10723.5,10740.85,444207134,18050.47,27.44,3.48,1.07,6.862,6.869,6.869,6.862,-0.0033,8430,246584.47,99329,348776.92,64.6728
1-Nov-17,10799.75,10860.8,10793.65,10847.9,500180724,19816.75,27.54,3.52,1.06,6.894,6.879,6.894,6.879,0.0047,952,28204.56,138316,488684.34,64.5557
2-Nov-17,10850.75,10868.3,10822.2,10839.4,394946397,15483.1,27.69,3.52,1.06,6.86,6.878,6.878,6.86,-0.0049,351,10433.99,97072,340911.24,64.5076
3-Nov-17,10878,10878.05,10817.75,10866.45,535789266,16507.73,27.9,3.53,1.06,6.859,6.862,6.862,6.859,-0.0001,7416,216437.15,113423,402359.88,64.705
6-Nov-17,10853.9,10918.05,10839.5,10878.15,418631282,16251.53,27.85,3.53,1.06,6.894,6.885,6.894,6.885,0.0051,464,13726.91,141785,516291.14,64.593
7-Nov-17,10908.6,10916.05,10750.45,10762.4,528438692,21056.32,27.58,3.49,1.07,6.929,6.929,6.929,6.929,0.0051,557,16503.99,141122,525988.23,65.1734
8-Nov-17,10776.25,10798.3,10686.75,10707.55,474853251,18750.85,27.44,3.47,1.08,6.939,6.938,6.939,6.938,0.0014,611,18148.02,169567,628579.89,64.9282
9-Nov-17,10767.4,10781.65,10669.55,10723.65,428547033,17128.5,27.44,3.48,1.07,6.932,6.929,6.932,6.929,-0.001,401,11927.56,124093,461127.79,64.9703
10-Nov-17,10717.95,10751.6,10662.35,10729.55,467575831,18981.29,27.48,3.48,1.07,6.957,6.928,6.957,6.928,0.0036,7884,233316.67,99483,370769.89,65.3177
13-Nov-17,10733.1,10743.35,10623.85,10632.65,387617463,15530.37,27.13,3.45,1.08,6.973,6.975,6.975,6.973,0.0023,5840,172714.98,112726,419243.05,65.4418
14-Nov-17,10633.4,10658.7,10582.3,10593.8,466108687,18848.55,27.03,3.44,1.09,7.052,7.052,7.052,7.052,0.0113,394,11692.13,133171,488611.07,65.4212
15-Nov-17,10577.2,10582.45,10487.2,10514.9,392519849,15449.95,26.83,3.41,1.1,7.019,7.028,7.028,7.019,-0.0047,8345,247237.6,118483,427623.18,65.2987
16-Nov-17,10550.8,10636.95,10537.1,10618.45,330050582,13192.04,27.09,3.44,1.09,7.062,7.052,7.062,7.052,0.0061,156,4642.51,111651,402691.61,65.2194
17-Nov-17,10734.2,10759,10686.35,10701.3,412847694,15767.43,27.31,3.47,1.08,7.047,6.974,7.047,6.974,-0.0021,8362,246828.39,154740,563212.11,65.0156
20-Nov-17,10705.15,10729.5,10678.6,10716.4,326249667,12059.02,27.35,3.47,1.07,6.889,6.912,6.912,6.889,-0.0224,8578,253806.62,106295,390349.26,65.0372
21-Nov-17,10748.45,10776.05,10726.2,10744,363365872,14269.82,27.36,3.48,1.07,6.896,6.911,6.911,6.896,0.001,462,13658.7,115140,424496.77,64.7693
22-Nov-17,10770.8,10783.45,10718.95,10755.4,334376864,13135.72,27.63,3.49,1.07,6.962,6.943,6.962,6.943,0.0096,7167,210951.12,137123,514071.21,64.7843
23-Nov-17,10772.4,10786,10715.45,10760.35,325213558,12372.79,27.68,3.49,1.07,6.988,7.013,7.013,6.988,0.0037,327,9729.02,92319,347717.66,64.5884
24-Nov-17,10781.1,10814.45,10773.75,10803.15,261980369,11271.05,27.8,3.5,1.07,7.002,7.019,7.019,7.002,0.002,411,12228.54,87593,332592.18,64.5575
27-Nov-17,10777.65,10823.55,10755.55,10816.2,295620600,11290.03,27.83,3.51,1.06,7.056,7.033,7.056,7.033,0.0077,352,10462.24,114969,432208.68,64.4531
28-Nov-17,10807.5,10832.65,10773.4,10792.6,369395270,13729.02,27.85,3.5,1.07,7.033,7.05,7.05,7.033,-0.0033,943,27907.95,108345,403720.96,64.4724
29-Nov-17,10802.5,10819.4,10768.85,10784.4,298250123,12149.35,27.82,3.5,1.07,7.025,7.022,7.025,7.022,-0.0011,10202,299694.31,152936,567961.38,64.425
30-Nov-17,10754.75,10755.5,10636,10650.75,618882700,26419.72,27.48,3.46,1.1,7.062,7.052,7.062,7.052,0.0053,200,5956.03,167255,620662.97,64.5112
1-Dec-17,10690.1,10704.4,10526.2,10542.05,306560532,12136.53,27.2,3.42,1.11,#N/A,#N/A,#N/A,#N/A,#N/A,9455,276925.85,139898,526142.69,64.5088
4-Dec-17,10595.8,10599.85,10508.25,10548.55,270763844,11347.01,27.22,3.42,1.11,7.082,7.089,7.089,7.082,0.0028,158,4718.31,101241,376943.5,64.3623
5-Dec-17,10539.75,10567.6,10481.55,10541.3,277083146,11599.22,27.2,3.42,1.11,7.061,7.062,7.062,7.061,-0.003,223,6634.15,108339,401239.64,64.3639
6-Dec-17,10511.1,10526.4,10449.95,10459.7,281613222,12538.81,26.99,3.39,1.12,7.034,7.077,7.077,7.034,-0.0038,187,5578.97,124251,455970.96,64.5238
7-Dec-17,10478.55,10609.25,10478.35,10594.6,295658007,13406.06,27.33,3.44,1.1,7.055,7.028,7.055,7.028,0.003,7561,217587.89,100303,364539.06,64.5544
8-Dec-17,10630.45,10705.75,10628.3,10698.1,352649060,15538.18,27.6,3.47,1.09,7.091,7.079,7.091,7.079,0.0051,497,14725.61,133096,491238.06,64.4866
11-Dec-17,10745.8,10758.95,10714.75,10752.6,249491504,11126.38,27.76,3.49,1.09,7.175,7.118,7.175,7.118,0.0118,6503,184967.69,128714,476008.18,64.3586
12-Dec-17,10755.3,10756.2,10653.55,10663.55,296737054,13335.73,27.53,3.46,1.09,7.188,7.218,7.218,7.188,0.0018,8057,227170.14,152293,569439.06,64.5588
13-Dec-17,10660.3,10716.85,10579.75,10605.65,310042100,13881.83,27.39,3.44,1.1,7.175,7.231,7.231,7.175,-0.0018,5486,154514.86,140631,518422.01,64.3285
14-Dec-17,10642,10681.55,10546.05,10658.4,280628906,12831.03,27.52,3.46,1.1,7.13,7.154,7.154,7.13,-0.0063,6797,192624.22,142236,517106.41,64.2857
15-Dec-17,10755.75,10783.4,10731.35,10743.65,370025680,18036.98,27.74,3.49,1.09,7.133,7.136,7.136,7.133,0.0004,5484,155190.96,114760,421072.12,64.0669
18-Dec-17,10673.8,10862.7,10484.75,10807.85,405698499,16818.67,27.91,3.51,1.08,7.184,7.161,7.184,7.161,0.0071,104,3062.33,136796,504389.82,64.2101
19-Dec-17,10838.8,10906.5,10831.6,10897.55,329925708,14966.7,28.14,3.54,1.07,7.178,7.175,7.178,7.175,-0.0008,4914,139771.09,97640,360221.63,64.0565
20-Dec-17,10926.9,10926.9,10873.45,10881.9,367706593,15675.11,28.1,3.53,1.07,7.22,7.207,7.22,7.207,0.0059,79,2296.68,94391,349789.09,63.9741
21-Dec-17,10911.55,10913.15,10872.85,10886.35,318027579,13654.84,28.11,3.53,1.07,7.213,7.242,7.242,7.213,-0.001,5359,152693.08,112258,417500.51,64.02
22-Dec-17,10904.95,10949.1,10896.05,10940.65,294989090,12469.67,28.24,3.55,1.07,7.275,7.268,7.275,7.268,0.0086,113,3301.01,79211,295070.02,64.0204
26-Dec-17,10962.85,10993.6,10934.2,10982.05,318225455,12612.38,28.35,3.56,1.06,7.277,7.301,7.301,7.277,0.0003,3759,108127.18,113991,431667.77,64.0383
27-Dec-17,10984,11002.55,10913.45,10937.85,320318289,12458,28.23,3.55,1.07,7.219,7.289,7.289,7.219,-0.008,5990,173112.06,96727,369971.48,64.1233
28-Dec-17,10947.5,10982.8,10911.9,10927.05,473621352,19298.77,28.2,3.55,1.07,7.398,7.346,7.398,7.346,0.0248,6602,191616.59,75162,287333.39,64.0703
29-Dec-17,10944.75,10993.2,10941.35,10985.15,310575365,12384.64,28.32,3.56,1.06,7.318,7.377,7.377,7.318,-0.0108,7542,219088.7,87885,337933.72,63.8592
1-Jan-18,10990.45,10998.2,10884.85,10897.75,280255426,10064.06,28.1,3.53,1.07,7.34,7.32,7.34,7.32,0.003,1516,44173.94,15723,60133.42,63.8784
2-Jan-18,10941.6,10959,10854.45,10899.3,360492746,12449.1,28.1,3.53,1.07,7.389,7.381,7.389,7.381,0.0067,192,5671.73,102423,392966.65,63.4699
3-Jan-18,10942.45,10968.95,10894.4,10910.05,338608508,12932.12,28.13,3.53,1.07,7.323,7.398,7.398,7.323,-0.0089,6486,189528.98,118187,457525.35,63.4336
4-Jan-18,10938.3,10990.5,10907.9,10982.15,389091952,13751.1,28.32,3.56,1.06,7.337,7.357,7.357,7.337,0.0019,7697,224360.11,113694,446086.34,63.3949
5-Jan-18,11015.05,11056.65,11004.8,11051.25,423432093,15598.21,28.5,3.58,1.05,7.294,7.333,7.333,7.294,-0.0059,6128,179072.39,105434,410534.32,63.3073
8-Jan-18,11084,11127.8,11082,11120.55,323211782,13548.72,28.68,3.6,1.05,7.344,7.313,7.344,7.313,0.0069,5907,172665.91,96757,378142.76,63.4629
9-Jan-18,11142.35,11155.05,11088.55,11125,378713598,14580,28.69,3.6,1.05,7.37,7.356,7.37,7.356,0.0035,6425,187651.85,126958,503104.4,63.6494
10-Jan-18,11140.85,11143.85,11076.8,11117.45,337237167,13931.99,28.67,3.6,1.05,7.442,7.419,7.442,7.419,0.0098,10579,309893.39,119634,483232.55,63.768
11-Jan-18,11121.9,11148.2,11092.2,11132.4,282863925,12740.48,28.71,3.61,1.05,7.438,7.453,7.453,7.438,-0.0005,6835,200555.87,129325,527817.09,63.6912
12-Jan-18,11165.05,11173.4,11067.6,11159.1,325389855,14917.22,28.75,3.61,1.04,7.454,7.438,7.454,7.438,0.0022,716,21192.15,121754,491874.49,63.6094
15-Jan-18,11196.15,11255.7,11192.1,11207.75,296441491,14266.74,28.55,3.64,1.04,7.444,7.462,7.462,7.444,-0.0013,537,16043.84,86983,355948.01,63.5281
16-Jan-18,11229.6,11229.95,11127.6,11142.8,374414462,16345.67,28.38,3.62,1.04,7.56,7.557,7.56,7.557,0.0156,400,11914.59,118828,487077.47,64.0186
17-Jan-18,11144.75,11246.15,11086.8,11232.75,423295208,18228.12,28.61,3.65,1.04,7.417,7.426,7.426,7.417,-0.0189,7157,213016.04,102441,416891.17,63.8344
18-Jan-18,11316.85,11329.4,11190.9,11234.5,499437945,22119.67,28.61,3.65,1.04,7.474,7.445,7.474,7.445,0.0077,7039,208472.61,123796,505251.23,63.8754
19-Jan-18,11246.2,11328.25,11208.8,11315.75,345296798,15057.82,28.81,3.67,1.03,7.479,7.459,7.479,7.459,0.0007,6236,185291.88,143321,578685.45,63.8444
22-Jan-18,11308,11399.6,11302.65,11391.2,358043949,17912.11,29,3.7,1.02,7.462,7.503,7.503,7.462,-0.0023,192,5720.94,110363,447926.99,63.8881
